PuzzleId,FEN,Moves,Rating,Themes
jC7KO,3r4/6pp/1k6/1pn1pN2/8/2K1PP2/1P1rB1PP/R3R3 w - - 0 28,a1d1 c5a4 c3b4 d2b2 b4a3 b5b4 a3a4 d8a8 e2a6 a8a6,2056,"['deflection' 'exposedKing' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jCRoK,3r2k1/pp4q1/4p1p1/5P2/n7/2P2P2/P4P2/1KQ2B1R w - - 0 25,c1g5 d8d1 b1c2 g7c3 c2d1 a4b2 d1e2 c3d3 e2e1 d3d1,1966,['endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jCcDi,r4rk1/pp2b1p1/2p5/4pPR1/2bqB2Q/3P3N/P6P/7K b - - 0 29,c4d3 g5g7 g8g7 f5f6 f8f6 h4h7 g7f8 h7h8 f8f7 h3g5,2250,"['attraction' 'fork' 'master' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jD6Ws,r1bk3r/pppp2p1/5P2/2b2q2/2B3p1/8/PPP3PP/RNBQR2K w - - 0 15,f6g7 h8h2 h1h2 g4g3 h2g3 c5f2 g3h2 f5h7 c1h6 h7h6 d1h5 h6h5,2295,['attraction' 'fork' 'mate' 'mateIn5' 'opening' 'sacrifice' 'veryLong']
jDjRr,r2q1r2/3nb1pk/bp2pp2/2ppP1N1/5B1P/4P3/PP3PP1/R2QK2R b KQ - 1 16,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2426,"['attraction' 'discoveredAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jEWjc,r4rk1/2p2ppn/1p1p1n2/p2PpP2/q1b1P2B/2PB3P/P2QN3/R5RK b - - 1 21,c4d3 g1g7 g8g7 a1g1 f6g4 g1g4 g7h8 h4f6 h7f6 d2h6 f6h7 h6g7,2415,['attraction' 'fork' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jEnVA,6k1/1p2Rp2/5Qpp/3q4/p5P1/7P/P4P2/B1r3K1 w - - 1 33,g1h2 c1h1 h2g3 h1g1 g3h4 d5h5 g4h5 g6g5 f6g5 h6g5,2421,['endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jEvcC,r1bq1k1r/pppp4/2n1p1Rb/4Pp1Q/2BP4/2N5/PPP5/1K5R b - - 7 22,h6g7 h5f5 e6f5 h1h8 g7h8 g6g8 f8e7 c3d5 e7f7 d5f4 d7d5 e5d6 c8e6 c4e6 f7f6 g8g6,2325,"['discoveredAttack' 'enPassant' 'exposedKing' 'fork' 'mate' 'mateIn5'
 'middlegame' 'sacrifice' 'veryLong']"
jF6sA,r1b2rk1/3pQppp/p1p5/8/8/2B5/P1P2PPP/qN2R1K1 b - - 1 15,a1a2 e7f8 g8f8 c3b4 c6c5 b4c5 d7d6 c5d6 f8g8 e1e8,1929,"['attraction' 'backRankMate' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jFWKn,r1b2rk1/pp4pp/8/3Q4/2pP1P1R/P7/5KBP/q7 b - - 1 26,g8h8 h4h7 h8h7 d5h5 h7g8 g2d5 c8e6 d5e6 f8f7 h5f7 g8h8 f7h5,1815,['attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jFnJQ,2kN3r/ppp2Pb1/8/5p2/2P3qp/1PN1PnP1/P3QPK1/R4R2 w - - 0 26,d8e6 h4g3 f7f8r g7f8 f1h1 h8h2 h1h2 g3h2 g2h1 g4g1 a1g1 h2g1q,2182,"['advancedPawn' 'discoveredAttack' 'mate' 'mateIn5' 'middlegame'
 'promotion' 'veryLong']"
jGQPr,2r4Q/1p2kp2/8/3B1p2/P2nP3/1P3PP1/3q4/6KR w - - 3 42,h8c8 d4f3 g1f1 d2e1 f1g2 e1e2 g2h3 f3g5 h3h4 e2g4,1719,['endgame' 'exposedKing' 'master' 'mate' 'mateIn5' 'veryLong']
jGSkR,4rk2/pR2bp1p/p2p1pr1/2pP1N2/8/q2P2NP/5PP1/4R1K1 b - - 1 23,e7d8 b7f7 f8f7 f5d6 f7g7 g3f5 g7h8 e1e8 g6g8 d6f7,2348,['attraction' 'fork' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jGXRE,r7/pp3kp1/2n1p3/3p3p/N4qPK/3B4/PPP3P1/R2QR3 w - - 1 19,e1f1 g7g5 h4h3 h5g4 d1g4 a8h8 d3h7 h8h7 g4h4 h7h4,1585,['master' 'mate' 'mateIn5' 'middlegame' 'pin' 'veryLong']
jGvWw,2k5/2P5/2K3p1/p4p1p/P3p3/4PP1P/6P1/8 b - - 0 52,e4f3 g2f3 g6g5 e3e4 f5e4 f3e4 g5g4 h3g4 h5h4 g4g5 h4h3 g5g6 h3h2 g6g7 h2h1q g7g8q,2341,"['advancedPawn' 'endgame' 'mate' 'mateIn5' 'pawnEndgame' 'promotion'
 'quietMove' 'veryLong']"
jI6uy,r1b4Q/1p4p1/2p1k3/3p3P/3P4/p3PP2/K1B3P1/4q2n b - - 1 34,e1c1 h8e8 e6d6 e8e5 d6d7 c2f5 d7d8 e5d6 c8d7 d6d7,1588,['endgame' 'mate' 'mateIn5' 'veryLong']
jK0K6,3b2k1/pp3ppp/1q6/4p3/4P3/Q4N2/PPr2PPP/5RK1 w - - 0 18,f3e5 b6f2 f1f2 c2c1 f2f1 d8b6 a3c5 b6c5 g1h1 c1f1,1378,['backRankMate' 'endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jLXXl,8/1p6/b2R3p/p3Bppk/P7/2P1P3/5KPP/1r6 w - - 4 39,e5g7 b1f1 f2g3 f5f4 e3f4 g5f4 g3h3 f1f3 g2g3 a6f1,1984,['clearance' 'endgame' 'mate' 'mateIn5' 'veryLong']
jMfc6,r4rk1/3nnPp1/2p5/3p4/3P1N2/1q1B1P2/p3Q3/2K1R2R b - - 0 29,f8f7 h1h8 g8h8 e2h2 h8g8 h2h7 g8f8 h7h8 e7g8 f4g6,2073,['attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jMrjk,8/p1Q3kp/1p2ppp1/3p4/6PP/5PK1/P7/1q6 b - - 1 33,g7h6 g4g5 f6g5 h4g5 h6h5 c7h7 h5g5 h7h4 g5f5 h4f4,1896,['endgame' 'mate' 'mateIn5' 'queenEndgame' 'veryLong']
jNTyg,7k/4K1p1/pq4Qp/5P2/1P6/P7/8/8 b - - 7 48,b6g6 f5g6 h6h5 a3a4 h5h4 b4b5 a6b5 a4b5 h4h3 b5b6 h3h2 b6b7 h2h1q b7b8q,1795,"['advancedPawn' 'endgame' 'mate' 'mateIn5' 'promotion' 'quietMove'
 'veryLong']"
jNoQ3,r4rk1/pppn2bp/3pN1p1/3Pp2n/4Pp1q/3B3P/PPP2P2/R1BQRNK1 w - - 2 14,g1h2 h4f2 h2h1 h5g3 f1g3 f4g3 e1e2 g3g2 h1h2 g2g1q,2268,"['advancedPawn' 'doubleCheck' 'mate' 'mateIn5' 'middlegame' 'promotion'
 'veryLong']"
jNsyY,6k1/1p5p/p5p1/4q3/2Q2R2/7P/PP4PK/4r3 b - - 5 37,g8g7 c4f7 g7h6 f7f8 h6g5 h3h4 g5h5 g2g4 h5h4 f8h6 e5h5 g4h5,1581,['discoveredAttack' 'endgame' 'killBoxMate' 'mate' 'mateIn5' 'veryLong']
jO17n,r1bq1r2/pppnb1pk/4p3/3pP1P1/3P4/2N5/PPP2PP1/R2QK2R b KQ - 0 12,h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,1905,"['attraction' 'kingsideAttack' 'master' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
jOgkx,r1b4r/pp1p1ppp/2n2k2/q3pN2/7B/8/P1P1BPPP/b2Q1K1R b - - 3 15,f6f5 e2g4 f5g6 g4h5 g6h6 d1c1 a5d2 c1d2 h6h5 d2g5,2606,['fork' 'mate' 'mateIn5' 'middlegame' 'veryLong']
jOpCy,5r1k/2r3bp/2npB1p1/2q1p1P1/1p1pP3/1Q4B1/1PPK1P2/3R3R b - - 7 25,c6a5 h1h7 h8h7 d1h1 g7h6 h1h6 h7g7 g3e5 c5e5 h6h7 g7h7 b3h3 h7g7 h3h6,2211,"['attraction' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jQ0sq,3br1k1/1p3p2/q1p2PpB/P2pP1N1/3n4/p2P4/P4K2/3Q3R b - - 1 35,e8e5 h6g7 e5f5 d1f3 f5f3 g5f3 d8f6 g7f6 c6c5 h1h8,2617,"['defensiveMove' 'master' 'mate' 'mateIn5' 'middlegame' 'quietMove'
 'sacrifice' 'veryLong']"
jQ4nL,1q2r3/3b1pk1/p3p2p/np5Q/3Pp2N/P5RP/1P3PP1/6K1 b - - 1 26,g7f8 h4g6 f7g6 h5h6 f8e7 h6g5 e7f7 g5g6 f7e7 g6g5 e7d6 g5c5,2632,['mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jQYpj,1r1q2rk/pb1n1p1Q/1p2pP2/2p1Pp2/3p1P2/3P1R2/PPPB2BP/R6K b - - 0 22,h8h7 f3h3 h7g6 a1g1 d7f6 g2e4 f6g4 g1g4 d8g5 g4g5,2670,"['discoveredAttack' 'exposedKing' 'mate' 'mateIn5' 'middlegame' 'pin'
 'quietMove' 'veryLong']"
jQjOs,r2q1rk1/n1pbb1n1/p3p1Q1/1p1p2P1/3P1P2/2P1P2R/PP1N3P/R1B3K1 b - - 2 17,e6e5 h3h8 g8h8 g6h6 h8g8 g5g6 f8f7 h6h7 g8f8 h7h8,2211,"['attraction' 'exposedKing' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
jQlO6,r1bq1r2/pp1nb1pk/2n1pp2/3pP1N1/3P3P/P1N5/1P3PP1/R1BQK2R b KQ - 1 12,f6g5 h4g5 h7g8 h1h8 g8h8 d1h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2360,"['attraction' 'discoveredAttack' 'mate' 'mateIn5' 'opening' 'sacrifice'
 'veryLong']"
jQm1z,6k1/R4pp1/1P1pp2p/3p4/3P2n1/P1n1PN2/r5PP/5RK1 w - - 1 24,b6b7 c3e2 g1h1 g4f2 f1f2 a2a1 f3e1 a1e1 f2f1 e1f1,1558,['backRankMate' 'endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jRL3o,1rb2rk1/5ppR/p7/1p2pP2/4B1Q1/2P3K1/P1Pq4/R7 b - - 0 24,g8h7 f5f6 g7g6 e4g6 f7g6 a1h1 d2h6 h1h6 h7h6 g4h4,2511,"['attraction' 'discoveredAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jRgnH,2kr1r2/p3p3/1p1pP2p/1RBQn1p1/2P1P3/2P5/q5PP/1R4K1 b - - 0 24,d6c5 d5c5 c8b7 b5b6 b7a8 b6b8 d8b8 c5d5 e5c6 d5c6 b8b7 c6b7,2872,['exposedKing' 'fork' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jSwtC,5r1k/1q5p/5p1P/4pQp1/R2p4/1PrP4/2P3P1/R2K4 b - - 1 35,b7g2 f5f6 f8f6 a4a8 g2a8 a1a8 c3c8 a8c8 f6f8 c8f8,1660,['endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jT6vV,k5r1/p2p1p1q/BppQp2p/4P1r1/1P2P2p/8/PP3PPP/2R2RK1 w - - 4 22,d6c7 g5g2 g1h1 g2g1 f1g1 h7e4 f2f3 e4f3 g1g2 f3g2,1773,['kingsideAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jTMzK,r2r2k1/1pp2pp1/pb4p1/1P6/P1BPRn2/8/1q4PP/4RQ1K b - - 1 25,f4d5 f1f7 g8f7 e4f4 f7g8 e1e8 d8e8 c4d5 e8e6 d5e6 g8h8 f4h4,2816,"['attraction' 'deflection' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'pin' 'sacrifice' 'veryLong']"
jTgm0,8/4q1pk/p4p1p/P2p4/3Q4/1r2RKP1/5P1P/5b2 w - - 0 43,e3b3 e7e2 f3f4 g7g5 f4f5 f1h3 g3g4 h3g4 d4g4 e2e5,2251,['endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jV8sy,7k/pQ2n1pp/4P3/2b5/5P2/P4r1B/5q1P/R2R3K b - - 0 25,f3h3 d1d8 e7g8 d8g8 h8g8 b7f7 g8h8 f7e8 c5f8 e8f8,1976,['attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jVLxe,6k1/4Q3/p1b1p2p/4P2q/3Pp3/2P5/1r3PK1/2R2R2 w - - 4 37,f1g1 h5g4 g2f1 c6b5 c3c4 b5c4 c1c4 b2b1 c4c1 b1c1,2235,['endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jXa4h,6rk/pR2Q3/8/2p1p2K/4P2P/P2Pb1P1/8/7q b - - 0 34,g8g5 e7g5 e3g5 h5g6 g5d8 b7b8 h1f3 b8d8 f3f8 d8f8,2078,['endgame' 'exposedKing' 'mate' 'mateIn5' 'pin' 'sacrifice' 'veryLong']
jY0Pa,5rk1/ppp2p2/3p2bQ/8/5R2/5RKP/PP4P1/2q1r3 b - - 11 30,e1g1 h6g6 f7g6 f4f8 g8h7 f3f7 h7h6 f8h8 h6g5 h3h4,1597,['mate' 'mateIn5' 'middlegame' 'veryLong']
jYauI,k4q2/1pQ1b3/pPp4p/6p1/8/8/1r3PPP/3R1RK1 w - - 0 30,d1d7 f8f2 f1f2 b2b1 d7d1 b1d1 f2f1 e7c5 g1h1 d1f1,1420,"['backRankMate' 'deflection' 'endgame' 'mate' 'mateIn5' 'sacrifice'
 'veryLong']"
jYuhW,1Q3k1r/2B1bppp/1n2pn2/1B6/4q3/P2r4/1P3P1P/5K2 b - - 1 21,e7d8 c7d6 d3d6 b8d6 d8e7 d6b8 b6c8 b8c8 e7d8 c8d8 f6e8 d8e8,1886,['fork' 'mate' 'mateIn5' 'middlegame' 'pin' 'veryLong']
jZKTg,2r2rk1/1p4p1/pq2p1p1/3p2N1/3P2P1/b1n1B3/2PK1P2/4Q1RR b - - 3 23,e6e5 h1h8 g8h8 g1h1 h8g8 h1h8 g8h8 e1h1 h8g8 h1h7,1534,"['attraction' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jZLmb,R7/8/6P1/8/2k1P3/2pr1r2/4K3/2R5 w - - 0 59,g6g7 d3e3 e2d1 f3f1 d1c2 e3e2 c2b1 e2b2 b1a1 f1c1,1858,"['deflection' 'endgame' 'exposedKing' 'mate' 'mateIn5' 'rookEndgame'
 'veryLong']"
jZSNF,r6r/2k3p1/1p3p2/1Qp1p3/2Pq2P1/P2P1P2/1KP5/1R5R w - - 2 29,b2a2 a8a3 a2a3 d4c3 b1b3 h8a8 b5a4 a8a4 a3a4 c3a5,2213,['attraction' 'endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jaTd3,8/p2r3K/1pRPk1p1/5p2/4r3/6P1/3R3P/8 w - - 5 41,h7g6 e4g4 g6h6 e6f6 c6c7 g4g6 h6h5 g6g8 c7d7 g8h8 d7h7 h8h7,2549,['endgame' 'mate' 'mateIn5' 'rookEndgame' 'sacrifice' 'veryLong']
jbCul,r1b2k1r/1p1pbp2/1qn1p2p/4P3/1P2NPQ1/2P3R1/p5PP/1BK4R b - - 1 27,a2a1q g4g7 f8e8 g7h8 e7f8 e4f6 e8e7 h8f8 e7f8 g3g8 f8e7 g8e8,2443,"['attraction' 'fork' 'hookMate' 'master' 'mate' 'mateIn5' 'middlegame'
 'veryLong']"
jbOPg,4r1k1/p4pp1/2Q3p1/2P5/P2P1q2/5B1P/4r2P/1R1R2K1 w - - 1 29,f3g2 f4f2 g1h1 e2e1 d1e1 e8e1 b1e1 f2e1 g2f1 e1f1,1731,['master' 'mate' 'mateIn5' 'middlegame' 'veryLong']
jby8w,r4rk1/1p2ppBp/p2p2pQ/q1pP4/2P1P3/2N5/PP2bK1R/8 b - - 0 20,e2h5 h2h5 g6h5 h6g5 f7f6 g7f6 g8f7 g5g7 f7e8 g7e7,2076,"['discoveredAttack' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
je8QR,5rk1/1BR2ppp/pN1p4/2n5/1p1bP3/1P3Q1P/P4PPK/q7 b - - 8 28,a1e1 f3f7 f8f7 c7c8 f7f8 b7d5 c5e6 d5e6 g8h8 c8f8,1910,['backRankMate' 'mate' 'mateIn5' 'middlegame' 'pin' 'sacrifice' 'veryLong']
jfn8E,4r1k1/p5p1/2B1b1qp/4p3/2P5/P2PbPpP/8/1R1Q1RK1 w - - 0 25,g1g2 e6h3 g2h3 g6h5 h3g3 e3f4 g3f2 h5h2 f2e1 f4g3 f1f2 h2f2,2027,"['attackingF2F7' 'attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jg3Zs,r6k/ppR1N1bQ/3p2p1/4n1B1/4R3/5r1P/Pq3PP1/6K1 b - - 0 25,h8h7 e4h4 g7h6 h4h6 h7g7 e7f5 g7g8 c7g7 g8f8 h6h8,2245,['doubleCheck' 'mate' 'mateIn5' 'middlegame' 'veryLong']
jjgvQ,3r4/5ppk/3p2r1/1B5K/P4P2/2P1n3/1P5P/R3R3 w - - 1 32,b5d3 d8h8 d3g6 h7g8 g6h7 h8h7 h5g5 f7f6 g5g6 h7h6,2453,"['discoveredAttack' 'endgame' 'mate' 'mateIn5' 'quietMove' 'sacrifice'
 'veryLong']"
jkqXd,5kr1/7p/p4p1b/2Q5/7N/N6P/PP2K3/q7 b - - 1 31,f8g7 c5e7 g7h8 e7f6 h6g7 h4g6 h7g6 f6h4 g7h6 h4h6,1789,"['clearance' 'deflection' 'endgame' 'fork' 'mate' 'mateIn5' 'sacrifice'
 'veryLong']"
jlpPW,r3r3/6k1/pq1p2p1/1p1p1p2/1P2nPN1/P7/1R2B1PP/3Q1R1K w - - 0 30,d1d5 e4g3 h2g3 e8h8 g4h2 h8h2 h1h2 a8h8 e2h5 h8h5,1778,"['attraction' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jm8Jt,5k2/6pp/2pQ1p2/8/3P1P2/2r1nq2/P5RP/6K1 b - - 2 30,f8f7 d6d7 f7f8 d7g7 f8e8 g7g8 e8d7 g2g7 d7d6 g8d8 d6e6 d8d7,1926,['endgame' 'mate' 'mateIn5' 'veryLong']
jmNCm,4Qbrk/pp4qp/4b3/4N3/3P1P2/4P1r1/PP3RP1/R5K1 w - - 2 30,e8e6 g3g2 g1f1 g2f2 f1f2 g7g2 f2e1 f8b4 e1d1 g2d2,2060,['attraction' 'mate' 'mateIn5' 'middlegame' 'veryLong']
jmer0,4r1k1/p5pp/2r1p3/3p2P1/qBp5/2P1P3/5Q2/2R3K1 b - - 5 33,a7a5 c1f1 c6c8 f2f7 g8h8 b4f8 e8f8 f7f8 c8f8 f1f8,1929,"['backRankMate' 'endgame' 'mate' 'mateIn5' 'quietMove' 'sacrifice'
 'veryLong']"
jn5ds,2Q5/q6r/p2p1pp1/Pp1Bb1k1/1P2P3/7P/2R3P1/7K b - - 11 43,a7e3 c8g4 g5h6 g4h4 h6g7 c2c7 g7f8 c7c8 f8e7 h4h7,1940,['endgame' 'mate' 'mateIn5' 'veryLong']
jngmG,5r1k/6Bp/4Q3/3p4/4nP2/P4qP1/1P1r3P/2R1R1K1 b - - 0 33,h8g7 c1c7 g7h8 e6e5 e4f6 e5f6 f8f6 e1e8 f6f8 e8f8,1666,['clearance' 'master' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jqr2O,3r2k1/5Qpb/3N3p/7P/p2p2P1/3P4/4R2K/3q4 b - - 0 33,g8h8 e2e8 d8e8 f7e8 h7g8 d6f7 h8h7 e8e4 g7g6 e4g6,1542,['endgame' 'mate' 'mateIn5' 'veryLong']
jsTAi,r2q1rk1/pb1nb1pB/1pn1p3/2ppP1p1/3P3P/P1P5/1P1NQPP1/R1B1K2R b KQ - 0 13,g8h7 h4g5 h7g8 h1h8 g8h8 e2h5 h8g8 g5g6 d7f6 e5f6 f8f6 h5h7 g8f8 h7h8,2453,"['attraction' 'discoveredAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jsmFp,r1b3nr/pppk1pp1/1b1P3p/n2BN3/8/B1P5/P1q2PPP/RN2R1K1 b - - 2 19,d7d8 e5f7 d8d7 e1e7 g8e7 f7e5 d7e8 d5f7 e8f8 d6e7,2593,['advancedPawn' 'mate' 'mateIn5' 'opening' 'sacrifice' 'veryLong']
jswce,6rk/1p2p2p/1n1pR3/p1pP3r/P1Pb1Pq1/1P1Q2B1/3N2PP/5R1K w - - 1 30,f1f3 h5h2 h1h2 g4h5 g3h4 h5h4 f3h3 g8g2 h2g2 h4f2 g2h1 f2g1,2322,"['attraction' 'kingsideAttack' 'master' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
juKXQ,r4rk1/pp3p2/2p3pp/3pPP2/1q6/7P/P5QP/4R1RK b - - 0 29,g6g5 g2g5 h6g5 g1g5 g8h8 g5h5 h8g7 e1g1 b4g4 g1g4,1826,['endgame' 'kingsideAttack' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
jv4oI,r1b1kb1r/1p1n1pp1/p2p3p/3BpN2/4PP1B/2q5/P1P2KPP/R2Q3R b kq - 1 13,e5f4 d5f7 e8f7 d1d5 f7g6 f5e7 g6h7 d5f5 g7g6 f5g6,2071,"['attackingF2F7' 'attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jve2P,8/p2q1rpk/1p4n1/2pNR2p/2P1Q2P/6P1/Pr6/3R2K1 b - - 0 33,d7h3 e5h5 h7g8 d5e7 f7e7 d1d8 g8f7 h5f5 h3f5 e4f5,2567,['clearance' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jvlwk,6k1/6p1/Q2R3p/B2ppr2/3P4/P3P2q/1P3K2/8 w - - 3 34,f2e2 h3f1 e2d2 f5f2 d2c3 f1c1 c3b4 f2b2 b4a4 c1d1,2268,['deflection' 'endgame' 'mate' 'mateIn5' 'veryLong']
jvnJN,N4r2/pp5R/3kp3/4n3/4P1nP/6N1/PP2K3/7R w - - 1 26,a8c7 f8f2 e2d1 g4e3 d1c1 e5d3 c1b1 f2b2 b1a1 e3c2,1631,['exposedKing' 'mate' 'mateIn5' 'middlegame' 'veryLong']
jwMNI,8/1k4r1/R1p1p3/5p2/1KPP4/4P3/5rp1/R7 b - - 2 41,g2g1q a6a7 b7c8 a7a8 c8c7 a1a7 c7d6 a8d8 g7d7 a7d7,1890,['endgame' 'mate' 'mateIn5' 'queenRookEndgame' 'veryLong']
jwQF0,b4rk1/7p/4p1pP/3nPpQ1/2B2P2/4P3/2Pq2P1/1R4K1 b - - 0 24,d5e3 c4e6 g8h8 g5f6 f8f6 b1b8 d2d8 b8d8 f6f8 d8f8,1932,['fork' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jwZkl,7k/1RR5/7p/3Q2p1/3Pp1n1/r3P1P1/5rPq/3N1K2 w - - 0 30,d1f2 h2g1 f1g1 a3a1 b7b1 a1b1 c7c1 b1c1 f2d1 c1d1,2282,['attraction' 'mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jwhFL,3q2r1/4kp2/2p1pp2/p1pp1b2/P3PP2/1PNP1Rp1/2PQB1P1/R5Kr w - - 1 21,g1h1 g8h8 h1g1 h8h1 g1h1 d8h8 h1g1 h8h2 g1f1 h2h1,1029,"['attraction' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame' 'sacrifice'
 'veryLong']"
jxdjT,R7/2R3pk/3p2r1/7K/8/2P1p2P/P1r5/8 b - - 1 32,e3e2 a8h8 h7h8 h5g6 c2c3 c7c3 e2e1q c3c8 e1e8 c8e8,1945,['deflection' 'endgame' 'mate' 'mateIn5' 'rookEndgame' 'veryLong']
jxnz5,r1bq1r1k/pp1p2pB/1nn1p3/1Nb4Q/2P2p2/5N2/PP3PPP/R3K2R b KQ - 1 15,f8f6 h7g6 h8g8 h5h7 g8f8 h7h8 f8e7 h8g7 f6f7 g7f7,1339,"['deflection' 'discoveredAttack' 'kingsideAttack' 'mate' 'mateIn5'
 'middlegame' 'veryLong']"
jyAMr,5rk1/5ppp/4p3/3p4/1prPnQPq/2P4P/1P5K/R4R2 b - - 1 30,b4c3 f4f7 f8f7 a1a8 c4c8 a8c8 h4d8 c8d8 f7f8 f1f8,1111,['mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jySrY,R1kr1r2/6pp/2p5/3q4/4Np2/Q6P/5PP1/6K1 b - - 1 29,c8d7 a8a7 d7e6 a3e7 e6f5 g2g4 f4g3 e4g3 f5g6 e7g7,2523,['endgame' 'mate' 'mateIn5' 'veryLong']
jymTM,r1br2k1/pp3pb1/1q2p1p1/4P1N1/2B1NP2/4nK2/PP4PQ/7R b - - 1 23,e3c4 h2h7 g8f8 h7g7 f8g7 h1h7 g7f8 h7f7 f8g8 e4f6 g8h8 f7h7,2415,"['arabianMate' 'attraction' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
jywhz,3r2k1/1pQ2p1p/1pn2p2/8/2b2N2/5PP1/Pq4BP/4R1K1 b - - 2 24,d8d2 e1e8 g8g7 f4h5 g7g6 e8g8 g6h5 g3g4 h5h6 c7f4,2067,['mate' 'mateIn5' 'middlegame' 'sacrifice' 'veryLong']
jzcQl,3q1rk1/1bp1bpp1/2n1p2p/2ppN3/1P1P1N2/3BP2P/5PP1/1Q2K2R b K - 1 17,c5d4 d3h7 g8h8 e5f7 f8f7 f4g6 h8h7 g6f8 h7g8 b1h7 g8f8 h7h8,2307,"['deflection' 'doubleCheck' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
k0IEW,K7/P1k2p1p/8/5p2/7P/6P1/5P2/8 w - - 0 43,f2f4 h7h5 g3g4 h5g4 h4h5 g4g3 h5h6 g3g2 h6h7 g2g1q h7h8q g1g2,2256,"['advancedPawn' 'endgame' 'mate' 'mateIn5' 'pawnEndgame' 'promotion'
 'quietMove' 'veryLong']"
k2cDx,2r2rk1/pp1b1p2/4p1Np/8/7b/3Q4/PP3qPP/1BR1R2K b - - 1 23,c8c1 g6e7 g8g7 d3h7 g7f6 e7d5 f6g5 h7g7 g5h5 g2g4,2220,['fork' 'mate' 'mateIn5' 'middlegame' 'veryLong']
k2w2d,3r3r/1Qpk1pp1/3b4/4nqn1/2P3p1/4B3/PP2BPP1/RN1R2K1 w - - 0 18,c4c5 h8h1 g1h1 f5h7 h1g1 h7h2 g1h2 e5f3 h2h1 d8h8,2700,"['attraction' 'doubleCheck' 'kingsideAttack' 'mate' 'mateIn5' 'middlegame'
 'sacrifice' 'veryLong']"
k32GR,k6r/pp4N1/1q6/8/4Q3/2PP2p1/PP4P1/R4RK1 w - - 0 31,e4d4 h8h1 g1h1 b6h6 g7h5 h6h5 d4h4 h5h4 h1g1 h4h2,1567,['attraction' 'endgame' 'mate' 'mateIn5' 'sacrifice' 'veryLong']
